,Country,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Cuisine
1142,India,coriander,olive_oil,green_bell_pepper,onion,tabasco_pepper,cayenne,black_pepper,lettuce,grape_juice,tomato,oregano,radish,lemon_juice,chicken,carrot,,,,,,,,,,,,,,,,India
1143,India,olive_oil,cilantro,cayenne,nut,lime_juice,parmesan_cheese,garlic,,,,,,,,,,,,,,,,,,,,,,,,India
1144,India,coriander,olive_oil,cilantro,onion,cardamom,cayenne,cumin,ginger,seed,garlic,tamarind,anise_seed,chicken,coconut,,,,,,,,,,,,,,,,,India
1145,India,cane_molasses,coriander,pepper,lemon_juice,onion,fenugreek,cardamom,black_pepper,cumin,ginger,bay,bell_pepper,garlic,cinnamon,vegetable_oil,chicken,turmeric,cream,,,,,,,,,,,,,India
1146,India,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1147,India,tomato,coriander,pepper,potato,cayenne,cumin,ginger,fenugreek,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,India
1148,India,tomato,olive_oil,pepper,lemon_juice,onion,potato,cayenne,cumin,ginger,tomato_juice,cilantro,garlic,bell_pepper,yogurt,coriander,chicken,turmeric,,,,,,,,,,,,,,India
1149,India,butter,tomato,pepper,onion,cayenne,cumin,ginger,cilantro,garlic,vegetable_oil,chicken,turmeric,,,,,,,,,,,,,,,,,,,India
1150,India,cardamom,coconut,almond,milk,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1151,India,tomato,onion,cumin,ginger,fennel,garlic,bell_pepper,kidney_bean,vegetable_oil,turnip,turmeric,,,,,,,,,,,,,,,,,,,,India
1152,India,butter,cardamom,cashew,raisin,saffron,rice,,,,,,,,,,,,,,,,,,,,,,,,,India
1153,India,mustard,onion,cayenne,salmon,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,,,,India
1154,India,coriander,fenugreek,pork,apricot,cumin,garlic,pepper,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1155,India,butter,vanilla,cocoa,berry,soybean,yogurt,nut,,,,,,,,,,,,,,,,,,,,,,,,India
1156,India,black_mustard_seed_oil,mustard,seed,turnip,bell_pepper,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,,,India
1157,India,coriander,fenugreek,pepper,onion,cayenne,cumin,ginger,garlic,tomato,vegetable_oil,lentil,turmeric,,,,,,,,,,,,,,,,,,,India
1158,India,butter,coriander,pepper,onion,fenugreek,cumin,mango,garlic,tomato,chicken,turmeric,,,,,,,,,,,,,,,,,,,,India
1159,India,onion,black_pepper,cumin,bay,cinnamon,vegetable_oil,rice,,,,,,,,,,,,,,,,,,,,,,,,India
1160,India,butter,coriander,pepper,apple,mushroom,fenugreek,onion,cumin,bell_pepper,chicken,turmeric,cream,,,,,,,,,,,,,,,,,,,India
1161,India,butter,coriander,coconut,beef,onion,potato,fish,pepper,cumin,fenugreek,garlic,peanut_butter,beef_broth,turmeric,cane_molasses,roasted_peanut,,,,,,,,,,,,,,,India
1162,India,coriander,wheat,onion,cauliflower,cayenne,chickpea,garlic,turmeric,,,,,,,,,,,,,,,,,,,,,,,India
1163,India,coriander,butter,cilantro,wheat,onion,potato,black_pepper,yeast,cayenne,cumin,ginger,potato_chip,chickpea,yogurt,,,,,,,,,,,,,,,,,India
1164,India,cilantro,lemon_juice,peanut,cayenne,ginger,garlic,,,,,,,,,,,,,,,,,,,,,,,,,India
1165,India,coriander,olive_oil,pepper,onion,fenugreek,cardamom,cumin,ginger,tomato,garlic,cinnamon,chicken,coconut,turmeric,,,,,,,,,,,,,,,,,India
1166,India,vegetable_oil,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1167,India,coriander,vinegar,cilantro,broccoli,cayenne,ginger,scallion,carrot,vegetable,vegetable_oil,cabbage,chicken,lime,,,,,,,,,,,,,,,,,,India
1168,India,coriander,olive_oil,black_pepper,cumin,ginger,garlic,bell_pepper,yogurt,chicken,cinnamon,,,,,,,,,,,,,,,,,,,,,India
1169,India,yogurt,lemon_juice,milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1170,India,coriander,fenugreek,pepper,onion,lima_bean,cumin,cilantro,vegetable_oil,pumpkin,coconut,turmeric,,,,,,,,,,,,,,,,,,,,India
1171,India,coriander,cilantro,salmon,cayenne,cumin,ginger,garlic,yogurt,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1172,India,coriander,fenugreek,pepper,wheat,olive_oil,raisin,chicken_broth,almond,black_pepper,cumin,cilantro,turmeric,,,,,,,,,,,,,,,,,,,India
1173,India,cane_molasses,date,tamarind,cumin,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1174,India,coriander,fenugreek,pepper,mustard,cayenne,cashew,lime_juice,cumin,yogurt,vegetable_oil,tamarind,rice,turmeric,,,,,,,,,,,,,,,,,,India
1175,India,lamb,tomato,pepper,onion,cardamom,cayenne,black_pepper,ginger,garlic,cinnamon,butter,,,,,,,,,,,,,,,,,,,,India
1176,India,coriander,fenugreek,cilantro,corn,cayenne,ginger,garlic,yogurt,chicken,turmeric,,,,,,,,,,,,,,,,,,,,,India
1177,India,coriander,fenugreek,pepper,onion,chicken_broth,cumin,chickpea,garlic,bell_pepper,yogurt,vegetable_oil,pea,turmeric,,,,,,,,,,,,,,,,,,India
1178,India,coconut,onion,fish,cayenne,ginger,mango,,,,,,,,,,,,,,,,,,,,,,,,,India
1179,India,cardamom,black_pepper,cinnamon,black_tea,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1180,India,tomato,onion,potato,cardamom,black_pepper,chicken_broth,cayenne,cumin,saffron,garlic,ginger,turmeric,yogurt,vegetable_oil,chicken,rice,mint,cinnamon,,,,,,,,,,,,,India
1181,India,lamb,coriander,pepper,beef,onion,fenugreek,almond,cayenne,cumin,ginger,yogurt,garlic,vegetable,vegetable_oil,rice,currant,turmeric,,,,,,,,,,,,,,India
1182,India,tomato,butter,cilantro,lemon_juice,onion,cardamom,cayenne,ginger,garlic,cinnamon,yogurt,vegetable_oil,chicken,rice,mint,,,,,,,,,,,,,,,,India
1183,India,buttermilk,milk,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1184,India,tomato,pork,mustard,cayenne,pepper,cumin,fennel,cinnamon,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,India
1185,India,cane_molasses,coriander,pepper,onion,vinegar,cider,cumin,ginger,fenugreek,mango,bell_pepper,pineapple,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,India
1186,India,peanut_oil,butter,lemon_juice,onion,starch,shallot,cayenne,black_pepper,cumin,ginger,bay,garlic,tomato,yogurt,chicken,milk,cream,,,,,,,,,,,,,,India
1187,India,coriander,fenugreek,pepper,onion,starch,cayenne,coconut,cumin,garlic,cod,vegetable,vegetable_oil,brown_rice,turmeric,,,,,,,,,,,,,,,,,India
1188,India,pepper,lemon_juice,peanut,cayenne,cilantro,carrot,,,,,,,,,,,,,,,,,,,,,,,,,India
1189,India,coriander,cilantro,potato,black_pepper,bread,,,,,,,,,,,,,,,,,,,,,,,,,,India
1190,India,coriander,sesame_oil,onion,cumin,scallion,garlic,bell_pepper,egg,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1191,India,butter,coriander,pepper,onion,fenugreek,chicken_broth,vinegar,cumin,cilantro,garlic,bell_pepper,cane_molasses,turmeric,nutmeg,tamarind,pumpkin,peanut_butter,cream,,,,,,,,,,,,,India
1192,India,coriander,cheese,pepper,cream,apple,fenugreek,turmeric,cumin,cranberry,chicken,bread,meat,,,,,,,,,,,,,,,,,,,India
1193,India,coriander,fenugreek,pepper,black_pepper,cumin,buttermilk,bean,cilantro,vegetable_oil,rice,turmeric,,,,,,,,,,,,,,,,,,,,India
1194,India,tomato,coconut,green_bell_pepper,onion,sunflower_oil,cardamom,cashew,black_pepper,ginger,bay,bell_pepper,garlic,cinnamon,shrimp,turmeric,,,,,,,,,,,,,,,,India
1195,India,tomato,green_bell_pepper,mustard,cauliflower,potato,cumin,ginger,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1196,India,coconut,cardamom,rose,almond,raisin,pistachio,rice,milk,,,,,,,,,,,,,,,,,,,,,,,India
1197,India,vinegar,bell_pepper,onion,white_wine,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1198,India,tomato,coriander,coconut,onion,potato,lima_bean,chicken_broth,tabasco_pepper,cumin,parsley,fenugreek,carrot,pepper,chicken,turmeric,cayenne,,,,,,,,,,,,,,,India
1199,India,tomato,olive_oil,onion,cardamom,black_pepper,cumin,ginger,bay,garlic,cinnamon,nutmeg,chicken,turmeric,,,,,,,,,,,,,,,,,,India
1200,India,tomato,vinegar,pepper,onion,fenugreek,cayenne,red_wine,raisin,cumin,ginger,garlic,bell_pepper,coriander,turmeric,,,,,,,,,,,,,,,,,India
1201,India,cardamom,egg,wheat,milk,lard,,,,,,,,,,,,,,,,,,,,,,,,,,India
1202,India,beef,feta_cheese,garlic,oregano,olive,egg,bread,,,,,,,,,,,,,,,,,,,,,,,,India
1203,India,lamb,coriander,cilantro,onion,cayenne,cumin,ginger,bell_pepper,vegetable_oil,mint,,,,,,,,,,,,,,,,,,,,,India
1204,India,butter,roasted_peanut,onion,cayenne,ginger,carrot,rice,,,,,,,,,,,,,,,,,,,,,,,,India
1205,India,butter,olive_oil,pepper,coriander,cauliflower,onion,potato,cayenne,cumin,yam,fenugreek,carrot,garlic,bell_pepper,tomato,turmeric,,,,,,,,,,,,,,,India
1206,India,coriander,tomato,onion,cardamom,cumin,parsley,buttermilk,garlic,cinnamon,vegetable_oil,chicken,bell_pepper,,,,,,,,,,,,,,,,,,,India
1207,India,butter,onion,cayenne,cumin,vegetable,vegetable_oil,rice,,,,,,,,,,,,,,,,,,,,,,,,India
1208,India,coriander,fenugreek,pepper,wheat,onion,cauliflower,chicken_broth,cumin,broccoli,chicken,cheddar_cheese,milk,turmeric,,,,,,,,,,,,,,,,,,India
1209,India,cane_molasses,vinegar,lemon,black_pepper,raisin,ginger,mango,garlic,cinnamon,cider,cayenne,,,,,,,,,,,,,,,,,,,,India
1210,India,vegetable,vegetable_oil,rice,cumin,onion,,,,,,,,,,,,,,,,,,,,,,,,,,India
1211,India,tomato,olive_oil,cilantro,grape_juice,onion,vinegar,cayenne,cane_molasses,vegetable,carrot,garlic,pepper,tamarind,cream,,,,,,,,,,,,,,,,,India
1212,India,coriander,fenugreek,pepper,wheat,cayenne,cumin,garlic,turmeric,,,,,,,,,,,,,,,,,,,,,,,India
1213,India,coriander,fenugreek,pepper,cumin,rice,turmeric,,,,,,,,,,,,,,,,,,,,,,,,,India
1214,India,coriander,fenugreek,pepper,meat,onion,black_pepper,cayenne,cumin,ginger,garlic,tomato,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,India
1215,India,coriander,onion,potato,cayenne,cumin,carrot,vegetable_oil,pea,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1216,India,cardamom,black_pepper,prawn,ginger,garlic,cinnamon,yogurt,vegetable_oil,chicken,rice,,,,,,,,,,,,,,,,,,,,,India
1217,India,rice,pea,roasted_peanut,turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1218,India,butter,coriander,mustard,potato,cayenne,cumin,yogurt,pea,turmeric,,,,,,,,,,,,,,,,,,,,,,India
1219,India,coriander,tomato,cilantro,lemon_juice,onion,cardamom,cayenne,cumin,ginger,garlic,cod,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,India
1220,India,coriander,fenugreek,coconut,salmon,cumin,white_wine,butter,pepper,vegetable_oil,cream,turmeric,,,,,,,,,,,,,,,,,,,,India
1221,India,butter,coriander,pepper,onion,fenugreek,cardamom,cayenne,jasmine,cumin,ginger,bay,cilantro,garlic,yogurt,chicken,turmeric,,,,,,,,,,,,,,,India
1222,India,coriander,fenugreek,pepper,onion,cayenne,cumin,ginger,garlic,tomato,soybean,vegetable_oil,pea,turmeric,,,,,,,,,,,,,,,,,,India
1223,India,olive_oil,wheat,onion,cauliflower,yeast,black_pepper,parsley,garlic,cumin,nutmeg,cinnamon,vegetable_oil,egg,,,,,,,,,,,,,,,,,,India
1224,India,coriander,fenugreek,pepper,mustard,onion,cumin,ginger,bell_pepper,cod,vegetable_oil,tamarind,turmeric,,,,,,,,,,,,,,,,,,,India
1225,India,butter,coriander,coconut,fenugreek,cumin,bean,soybean,pepper,rice,turmeric,,,,,,,,,,,,,,,,,,,,,India
1226,India,coriander,olive_oil,pepper,apple,beef,fenugreek,cashew,raisin,onion,ginger,cumin,celery,carrot,garlic,parsnip,potato,turmeric,roasted_beef,zucchini,,,,,,,,,,,,India
1227,India,tomato,cilantro,onion,cardamom,black_pepper,ginger,bay,garlic,bell_pepper,kidney_bean,vegetable_oil,cinnamon,,,,,,,,,,,,,,,,,,,India
1228,India,butter,olive_oil,coconut,onion,fenugreek,cilantro,cumin,carrot,garlic,tomato,pepper,coriander,cabbage,scallion,turmeric,,,,,,,,,,,,,,,,India
1229,India,olive_oil,wheat,whole_grain_wheat_flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1230,India,coriander,olive_oil,pepper,onion,fenugreek,asparagus,chicken_broth,black_pepper,cumin,saffron,basil,carrot,garlic,bell_pepper,orange,lentil,pea,turmeric,,,,,,,,,,,,,India
1231,India,yogurt,pepper,cayenne,cilantro,onion,,,,,,,,,,,,,,,,,,,,,,,,,,India
1232,India,coriander,fenugreek,pepper,onion,cayenne,black_pepper,cumin,ginger,seed,garlic,tomato,yogurt,turmeric,banana,coconut,cinnamon,,,,,,,,,,,,,,,India
1233,India,coriander,fenugreek,pepper,onion,peach,vinegar,cayenne,raisin,cumin,ginger,garlic,mustard,cider,cane_molasses,turmeric,,,,,,,,,,,,,,,,India
1234,India,coriander,coconut,wheat,mustard,cauliflower,cayenne,chickpea,vegetable_oil,tamarind,milk,cream,,,,,,,,,,,,,,,,,,,,India
1235,India,tomato,butter,pepper,mustard,fenugreek,cumin,cilantro,garlic,bell_pepper,coriander,turmeric,,,,,,,,,,,,,,,,,,,,India
1236,India,butter,coriander,okra,onion,black_pepper,cumin,ginger,,,,,,,,,,,,,,,,,,,,,,,,India
1237,India,coriander,olive_oil,pepper,onion,peach,fenugreek,black_pepper,cumin,ginger,shrimp,lettuce,garlic,tomato,vegetable,turmeric,cream,,,,,,,,,,,,,,,India
1238,India,lemon_juice,mushroom,onion,black_pepper,chicken_broth,raisin,cumin,ginger,honey,bell_pepper,pineapple,vegetable,vegetable_oil,zucchini,brown_rice,turmeric,,,,,,,,,,,,,,,India
1239,India,tomato,olive_oil,coconut,mustard,onion,cayenne,cumin,lime,chicken,rice,cream,,,,,,,,,,,,,,,,,,,,India
1240,India,butter,wheat,yeast,seed,yogurt,milk,,,,,,,,,,,,,,,,,,,,,,,,,India
1241,India,coriander,fenugreek,pepper,onion,beef,starch,cumin,ginger,garlic,peanut_butter,sherry,vegetable_oil,chicken,coconut,turmeric,,,,,,,,,,,,,,,,India
1242,India,black_mustard_seed_oil,cilantro,roasted_peanut,cayenne,seed,vegetable_oil,lentil,rice,,,,,,,,,,,,,,,,,,,,,,,India
1243,India,coriander,vinegar,cilantro,wheat,mustard,onion,cayenne,cumin,ginger,garlic,turmeric,vegetable_oil,rice,brown_rice,whole_grain_wheat_flour,,,,,,,,,,,,,,,,India
1244,India,coriander,fenugreek,pepper,onion,cardamom,cayenne,cumin,ginger,fennel,lamb,garlic,cinnamon,vegetable_oil,tamarind,butter,coconut,turmeric,,,,,,,,,,,,,,India
1245,India,tomato,vinegar,apple,onion,celery,peach,,,,,,,,,,,,,,,,,,,,,,,,,India
1246,India,coriander,tomato,coconut,onion,cayenne,cumin,ginger,cinnamon,pea,turmeric,,,,,,,,,,,,,,,,,,,,,India
1247,India,butter,cilantro,lemon,almond,cayenne,ginger,garlic,chicken,cream,,,,,,,,,,,,,,,,,,,,,,India
1248,India,tomato,olive_oil,pepper,onion,fenugreek,black_pepper,cumin,celery,garlic,coriander,chicken,turmeric,,,,,,,,,,,,,,,,,,,India
1249,India,egg,almond,bacon,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1250,India,cayenne,cumin,ginger,fennel,vegetable_oil,tamarind,,,,,,,,,,,,,,,,,,,,,,,,,India
1251,India,tomato,coriander,almond,onion,potato,cayenne,nut,cashew,raisin,ginger,pea,pistachio,bean,carrot,garlic,vegetable_oil,green_bell_pepper,turmeric,milk,cream,,,,,,,,,,,India
1252,India,butter,olive_oil,onion,almond,cayenne,mango,garlic,yogurt,chicken,turmeric,,,,,,,,,,,,,,,,,,,,,India
1253,India,tomato,cilantro,onion,cayenne,ginger,vegetable_oil,egg,turmeric,,,,,,,,,,,,,,,,,,,,,,,India
1254,India,tomato,cilantro,onion,cayenne,shrimp,garlic,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,,India
1255,India,coriander,fenugreek,pepper,onion,cayenne,cumin,ginger,shrimp,cilantro,garlic,tomato,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,India
1256,India,pepper,lemon_juice,cumin,saffron,garlic,yogurt,vegetable_oil,chicken,cream,,,,,,,,,,,,,,,,,,,,,,India
1257,India,coriander,tomato,wheat,mushroom,onion,starch,cardamom,black_pepper,potato,cayenne,ginger,lamb,nutmeg,chicken,carrot,cream,,,,,,,,,,,,,,,India
1258,India,tomato,coriander,pepper,apple,onion,fenugreek,potato,black_pepper,cumin,carrot,garlic,vegetable_oil,lentil,turmeric,pumpkin,,,,,,,,,,,,,,,,India
1259,India,coriander,olive_oil,pepper,fenugreek,cardamom,cumin,ginger,star_anise,shallot,garlic,cinnamon,tamarind,chicken,coconut,turmeric,,,,,,,,,,,,,,,,India
1260,India,butter,coriander,pepper,cream,mushroom,onion,fenugreek,cumin,turkey,rice,meat,milk,turmeric,,,,,,,,,,,,,,,,,,India
1261,India,coriander,fenugreek,pepper,rice,grape,lime_juice,cumin,scallion,celery,soybean,cranberry,yogurt,walnut,turmeric,,,,,,,,,,,,,,,,,India
1262,India,coriander,fenugreek,pepper,mustard,onion,black_pepper,cayenne,cumin,ginger,garlic,vegetable_oil,chicken,turmeric,coconut,lime_juice,,,,,,,,,,,,,,,,India
1263,India,coriander,cilantro,onion,cayenne,ginger,garlic,vegetable_oil,nutmeg,chicken,turmeric,,,,,,,,,,,,,,,,,,,,,India
1264,India,tomato,coriander,pepper,lemon_juice,fenugreek,raisin,cumin,bay,garlic,cinnamon,chicken,brown_rice,turmeric,,,,,,,,,,,,,,,,,,India
1265,India,coriander,lemon_juice,cauliflower,onion,potato,cayenne,cumin,ginger,bell_pepper,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,India
1266,India,yogurt,mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1267,India,coriander,olive_oil,cilantro,onion,raisin,pear,cumin,ginger,yam,chickpea,garlic,cinnamon,vegetable,turmeric,cayenne,,,,,,,,,,,,,,,,India
1268,India,cardamom,black_pepper,milk,black_tea,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1269,India,tomato,cayenne,black_pepper,ginger,vegetable_oil,chicken,,,,,,,,,,,,,,,,,,,,,,,,,India
1270,India,coriander,fenugreek,pork,lemon_juice,onion,beef,olive_oil,cayenne,pepper,cumin,garlic,bell_pepper,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,India
1271,India,coconut,mango,lime_juice,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1272,India,tomato,pepper,onion,chicken_broth,almond,cayenne,ginger,garlic,cinnamon,yogurt,vegetable_oil,chicken,turmeric,cream,,,,,,,,,,,,,,,,,India
1273,India,tomato,fenugreek,pepper,onion,cayenne,cilantro,ginger,cumin,seed,garlic,sesame_seed,vegetable_oil,coriander,coconut,turmeric,,,,,,,,,,,,,,,,India
1274,India,tomato,vinegar,cilantro,lemon_juice,lemon,onion,olive_oil,cayenne,soy_sauce,black_pepper,cumin,ginger,garlic,cod,yogurt,coriander,butter,egg,turmeric,,,,,,,,,,,,India
1275,India,peanut_oil,butter,cilantro,onion,cayenne,black_pepper,cumin,ginger,garlic,tomato,yogurt,coriander,turmeric,cinnamon,,,,,,,,,,,,,,,,,India
1276,India,tomato,olive_oil,pepper,onion,vinegar,cardamom,cayenne,cilantro,ginger,bay,garlic,cinnamon,yogurt,chicken,rice,mint,,,,,,,,,,,,,,,India
1277,India,tomato,coriander,pepper,green_bell_pepper,onion,potato,cashew,cayenne,cumin,ginger,fenugreek,cilantro,garlic,bell_pepper,turmeric,vegetable_oil,carrot,pea,cream,,,,,,,,,,,,India
1278,India,lamb,butter,cilantro,onion,cayenne,ginger,honey,garlic,tomato,cream,turmeric,,,,,,,,,,,,,,,,,,,,India
1279,India,tomato,olive_oil,coconut,cauliflower,onion,potato,cardamom,cayenne,cumin,ginger,chickpea,garlic,cinnamon,coriander,turmeric,,,,,,,,,,,,,,,,India
1280,India,coriander,fenugreek,pepper,onion,potato,soy_sauce,cayenne,cumin,celery,milk_fat,carrot,garlic,milk,turmeric,,,,,,,,,,,,,,,,,India
1281,India,lemon_juice,carrot,celery,lettuce,chickpea,mango,cucumber,pineapple,,,,,,,,,,,,,,,,,,,,,,,India
1282,India,yogurt,cucumber,lemon_juice,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1283,India,tomato,onion,potato,cayenne,cumin,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,,,,,India
1284,India,coriander,tomato,onion,starch,chicken_broth,cashew,cayenne,cumin,ginger,bay,garlic,yogurt,vegetable_oil,chicken,turmeric,cream,,,,,,,,,,,,,,,India
1285,India,coconut,mustard,cayenne,pepper,cumin,yogurt,vegetable_oil,,,,,,,,,,,,,,,,,,,,,,,,India
1286,India,butter,coriander,pepper,wheat,apple,onion,fenugreek,chicken_broth,black_pepper,cumin,celery,carrot,thyme,turmeric,chicken,rice,cream,,,,,,,,,,,,,,India
1287,India,coriander,fenugreek,pepper,onion,potato,cayenne,cumin,ginger,chickpea,garlic,tomato,vegetable_oil,pea,coconut,turmeric,,,,,,,,,,,,,,,,India
1288,India,onion,cardamom,cumin,ginger,vegetable,garlic,saffron,lard,yogurt,rice,cinnamon,,,,,,,,,,,,,,,,,,,,India
1289,India,chicken,garlic,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,India
1290,India,butter,tomato,onion,cayenne,garlic,vegetable_oil,chicken,cream,,,,,,,,,,,,,,,,,,,,,,,India
1291,India,butter,wheat,onion,yeast,seed,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,India
1292,India,tomato,black_mustard_seed_oil,cilantro,lemon_juice,starch,cayenne,cumin,shrimp,seed,garlic,bell_pepper,vegetable_oil,coconut,,,,,,,,,,,,,,,,,,India
1293,India,coriander,fenugreek,pepper,lemon_juice,onion,potato,cayenne,black_pepper,cumin,parsley,garlic,sweet_potato,vegetable_oil,egg,turmeric,,,,,,,,,,,,,,,,India
1294,India,coriander,fenugreek,pepper,onion,cardamom,black_pepper,cumin,ginger,bay,garlic,bell_pepper,vegetable_oil,chicken,turmeric,cinnamon,,,,,,,,,,,,,,,,India
1295,India,tomato,cilantro,cayenne,cumin,ginger,pineapple,vegetable_oil,lime,,,,,,,,,,,,,,,,,,,,,,,India
1296,India,butter,coriander,cilantro,onion,cayenne,cumin,ginger,garlic,lentil,turmeric,,,,,,,,,,,,,,,,,,,,,India
1297,India,coriander,butter,onion,potato,cardamom,raisin,cumin,ginger,garlic,nutmeg,bell_pepper,vegetable_oil,lentil,rice,pea,,,,,,,,,,,,,,,,India
1298,India,onion,cardamom,cumin,cinnamon,vegetable_oil,rice,,,,,,,,,,,,,,,,,,,,,,,,,India
1299,India,almond,onion,cardamom,cashew,cumin,cinnamon,vegetable_oil,rice,pea,,,,,,,,,,,,,,,,,,,,,,India
1300,India,coriander,cilantro,onion,cayenne,cumin,ginger,chickpea,garlic,cinnamon,vegetable_oil,turmeric,,,,,,,,,,,,,,,,,,,,India
1301,France,butter,coffee,wheat,starch,cocoa,cognac,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,France
1302,France,wheat,vanilla,lard,orange,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,France
1303,France,ham,swiss_cheese,vegetable_oil,chicken,egg,milk,bread,,,,,,,,,,,,,,,,,,,,,,,,France
1304,France,butter,cheese,onion,potato,bacon,black_pepper,white_wine,cream,,,,,,,,,,,,,,,,,,,,,,,France
1305,France,olive_oil,pepper,thyme,lavender,parmesan_cheese,basil,fennel,savory,zucchini,bread,,,,,,,,,,,,,,,,,,,,,France
1306,France,butter,egg,vanilla,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1307,France,butter,pepper,lemon,starch,chicken_broth,parsley,white_wine,wheat,chicken,egg,,,,,,,,,,,,,,,,,,,,,France
1308,France,wheat,onion,feta_cheese,black_pepper,parsley,parmesan_cheese,bell_pepper,mozzarella_cheese,egg,zucchini,,,,,,,,,,,,,,,,,,,,,France
1309,France,wheat,corn,egg,yeast,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1310,France,cane_molasses,macadamia_nut,vanilla,cocoa,egg,milk,cream,,,,,,,,,,,,,,,,,,,,,,,,France
1311,France,pepper,wheat,parmesan_cheese,scallion,chicken,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,France
1312,France,butter,egg,lemon_juice,tabasco_pepper,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,France
1313,France,butter,ham,swiss_cheese,wheat_bread,chicken,cream,,,,,,,,,,,,,,,,,,,,,,,,,France
1314,France,cocoa,vanilla,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1315,France,butter,vanilla,egg,milk,starch,,,,,,,,,,,,,,,,,,,,,,,,,,France
1316,France,olive_oil,wheat,thyme,yeast,corn,basil,savory,rosemary,,,,,,,,,,,,,,,,,,,,,,,France
1317,France,orange_juice,lime_juice,mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1318,France,cocoa,vanilla,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1319,France,butter,wheat,vanilla,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1320,France,butter,meat,onion,starch,chicken_broth,black_pepper,swiss_cheese,garlic,beef_broth,milk,bread,,,,,,,,,,,,,,,,,,,,France
1321,France,butter,egg,vanilla,wheat,cocoa,,,,,,,,,,,,,,,,,,,,,,,,,,France
1322,France,cocoa,vanilla,egg,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1323,France,coriander,olive_oil,pepper,wheat,ham,mushroom,fenugreek,bread,black_pepper,parsley,cumin,swiss_cheese,garlic,bell_pepper,turmeric,chicken,white_wine,egg,milk,cream,,,,,,,,,,,France
1324,France,pepper,mushroom,onion,parmesan_cheese,white_wine,garlic,macaroni,chicken,cream,,,,,,,,,,,,,,,,,,,,,,France
1325,France,yeast,wheat,whole_grain_wheat_flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,France
1326,France,tomato,olive_oil,pepper,thyme,onion,white_wine,fennel,garlic,bell_pepper,basil,shrimp,,,,,,,,,,,,,,,,,,,,France
1327,France,butter,vinegar,wheat,onion,yeast,parsley,garlic,milk,,,,,,,,,,,,,,,,,,,,,,,France
